date: 2016-07-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.008337534798560253
date: 2016-07-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.008895080499539895
date: 2016-07-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.020721580802613312
date: 2016-07-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0477116881340373
date: 2016-07-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.055492323958630387
date: 2016-07-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.058744574070347756
date: 2016-07-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.036033493864261947
date: 2016-07-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03033725352278957
date: 2016-07-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.015023114768788176
date: 2016-07-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01300982661609873
date: 2016-07-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.02049817246959161
date: 2016-07-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.024796979838466793
date: 2016-07-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0352006576487128
date: 2016-07-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.044760448135028455
date: 2016-07-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05693321924728194
date: 2016-07-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.053092172914834215
date: 2016-07-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05346493064677804
date: 2016-07-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06562248541355686
date: 2016-07-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07140291630216175
date: 2016-07-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05606171879441091
date: 2016-08-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07109271163580705
date: 2016-08-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07074555550042427
date: 2016-08-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.041667197313640325
date: 2016-08-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.013088108868283987
date: 2016-08-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.003586795461474085
date: 2016-08-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02980532335267211
date: 2016-08-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02488997251236083
date: 2016-08-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02344950464743817
date: 2016-08-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02048324288972314
date: 2016-08-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.040421209196668556
date: 2016-08-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.061666233860509345
date: 2016-08-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0914667981623109
date: 2016-08-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09738711210058025
date: 2016-08-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.11499043206505585
date: 2016-08-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.11460696420832976
date: 2016-08-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09815531177355702
date: 2016-08-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08473238610411908
date: 2016-08-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05855806315088191
date: 2016-08-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04152630315159428
date: 2016-08-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.025284655606457748
date: 2016-08-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.003970616968949819
date: 2016-08-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.018277561180837676
date: 2016-08-31 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05385752334859645
date: 2016-09-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08315472626916207
date: 2016-09-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08329488907982918
date: 2016-09-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08514216481074839
date: 2016-09-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06991027593491571
date: 2016-09-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03279553799097788
date: 2016-09-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.025916398285788712
date: 2016-09-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01991643531304855
date: 2016-09-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.025913278346513097
date: 2016-09-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03856141626014031
date: 2016-09-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.045240536659677234
date: 2016-09-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03451719703615523
date: 2016-09-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.027500051073574658
date: 2016-09-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.012140801066249443
date: 2016-09-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.009099629941838619
date: 2016-09-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.027340524975007996
date: 2016-09-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03293267076952022
date: 2016-09-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03618433951685418
date: 2016-09-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.024712544983111887
date: 2016-09-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.043627367263096614
date: 2016-09-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.051935817746203324
date: 2016-09-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06404637671176615
date: 2016-10-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07366585361832616
date: 2016-10-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07237008237135498
date: 2016-10-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06964600054673882
date: 2016-10-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05888380253239482
date: 2016-10-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04602649935227898
date: 2016-10-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05398802579650688
date: 2016-10-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04906762883355703
date: 2016-10-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03750301678233886
date: 2016-10-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.039620955676309424
date: 2016-10-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02470461342949115
date: 2016-10-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.019143224239336926
date: 2016-10-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.008510539626016833
date: 2016-10-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.00641471545950828
date: 2016-10-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0009766450761200807
date: 2016-10-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.004367349334824411
date: 2016-10-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.008121607730756097
date: 2016-10-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01416450252350726
date: 2016-10-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.019876038140188318
date: 2016-10-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01921200489624947
date: 2016-10-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03295100767320233
date: 2016-10-31 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04640545009303235
date: 2016-11-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0561739599333627
date: 2016-11-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05671985082675658
date: 2016-11-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.062128467089512945
date: 2016-11-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06900218293660397
date: 2016-11-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06241633909731584
date: 2016-11-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0602044551371593
date: 2016-11-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.046738553961493956
date: 2016-11-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04366369684846866
date: 2016-11-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05832040075006985
date: 2016-11-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0585544069732048
date: 2016-11-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04112552618075571
date: 2016-11-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.039981693818383485
date: 2016-11-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.028119360114886305
date: 2016-11-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.012127192786651197
date: 2016-11-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.026287603621755057
date: 2016-11-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.049751521919692204
date: 2016-11-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06982401248851783
date: 2016-11-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06599940354374356
date: 2016-11-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06950386259249884
date: 2016-11-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04907924823089549
date: 2016-11-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06018271087630783
date: 2016-12-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08024359300348338
date: 2016-12-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.10117416913498103
date: 2016-12-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.10864685579981574
date: 2016-12-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09816915368801832
date: 2016-12-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0850403800337263
date: 2016-12-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06548449390143907
date: 2016-12-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05580538768902049
date: 2016-12-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04922311894553638
date: 2016-12-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04762593876960933
date: 2016-12-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03086541883476096
date: 2016-12-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.01851858873978568
date: 2016-12-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.006629553485868966
date: 2016-12-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.016009845000735046
date: 2016-12-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.022144154508629776
date: 2016-12-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.020959444225102708
date: 2016-12-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03570139579866269
date: 2016-12-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.038150791383284754
date: 2016-12-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.02092709916877694
date: 2016-12-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0016500334790565119
date: 2016-12-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.006050724102339269
date: 2016-12-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.011822538756599985
date: 2017-01-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0034078283303331514
date: 2017-01-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.002211974107052511
date: 2017-01-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.009099161294556568
date: 2017-01-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.006758661417078718
date: 2017-01-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.00012763188458089075
date: 2017-01-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.011304856392781726
date: 2017-01-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.007098172179856189
date: 2017-01-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.006002284845453926
date: 2017-01-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.009081159951300238
date: 2017-01-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.013166176407825053
date: 2017-01-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.007903383966486155
date: 2017-01-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.002416831037676398
date: 2017-01-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.009156234940932956
date: 2017-01-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0065632835904039025
date: 2017-01-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.009347456293572746
date: 2017-01-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.006748154270320952
date: 2017-01-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0040763670560603135
date: 2017-01-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0020489889652854504
date: 2017-01-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.016584131522595018
date: 2017-01-31 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.018354107858869324
date: 2017-02-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0067827008773910374
date: 2017-02-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.008162395595690682
date: 2017-02-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.011377283172304357
date: 2017-02-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.006874813303336591
date: 2017-02-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0001961907170327298
date: 2017-02-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.008229058660424185
date: 2017-02-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0003586009285932064
date: 2017-02-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.01643855579840381
date: 2017-02-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.01178111973182313
date: 2017-02-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.001409605952980661
date: 2017-02-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.001476589622781438
date: 2017-02-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0025368993515359345
date: 2017-02-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0009725395186419737
date: 2017-02-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.007348016163788837
date: 2017-02-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.015668916016559353
date: 2017-02-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.021579289317383205
date: 2017-02-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.024804436092610755
date: 2017-02-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.020747817782388753
date: 2017-02-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01718356423882826
date: 2017-03-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.008022594566448993
date: 2017-03-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.021730161179897216
date: 2017-03-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0192624139844894
date: 2017-03-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.023761940772730094
date: 2017-03-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.02981409657783228
date: 2017-03-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04879293601605757
date: 2017-03-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06197704439758292
date: 2017-03-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0788339923735974
date: 2017-03-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08592762307324665
date: 2017-03-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0918102030853763
date: 2017-03-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08153319550853971
date: 2017-03-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.067134257867148
date: 2017-03-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.048451408165115784
date: 2017-03-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.028894402762281807
date: 2017-03-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.028217680969389536
date: 2017-03-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.020363867620582954
date: 2017-03-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.014070071173594684
date: 2017-03-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.00820088036434563
date: 2017-03-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0023079258121682655
date: 2017-03-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.008970706089211411
date: 2017-03-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.023800559301649815
date: 2017-03-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04077420038593488
date: 2017-03-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05058016356584283
date: 2017-04-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05098276161531007
date: 2017-04-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06226336901763008
date: 2017-04-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07027873771764154
date: 2017-04-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06492829162934155
date: 2017-04-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06970118768868909
date: 2017-04-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07469009073176071
date: 2017-04-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07415629672791074
date: 2017-04-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.059296185202466115
date: 2017-04-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05270846394342668
date: 2017-04-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03725502094080119
date: 2017-04-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.023091985775562845
date: 2017-04-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.006916488743450411
date: 2017-04-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.024555052160349713
date: 2017-04-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0484484844893118
date: 2017-04-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06282091897126087
date: 2017-04-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06636594070755106
date: 2017-04-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07337446965173043
date: 2017-04-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07811614194001365
date: 2017-04-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08077067393513652
date: 2017-05-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07416973475073499
date: 2017-05-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07808589005367106
date: 2017-05-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07651124125240298
date: 2017-05-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.09023460479347101
date: 2017-05-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08169033487876821
date: 2017-05-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07501012802015816
date: 2017-05-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07275735403695466
date: 2017-05-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.045030145251531956
date: 2017-05-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.022077310075985845
date: 2017-05-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0039752435053102275
date: 2017-05-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.015023443849192075
date: 2017-05-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.032646636587938344
date: 2017-05-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.048679915976648225
date: 2017-05-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05494395663237342
date: 2017-05-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0778484322587786
date: 2017-05-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09187183935839538
date: 2017-05-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09397816612102441
date: 2017-05-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08140762603341974
date: 2017-05-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05287599075065365
date: 2017-05-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.035494508326301466
date: 2017-05-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.01674139267017476
date: 2017-05-31 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.002533952600771673
date: 2017-06-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.025187190223565074
date: 2017-06-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04359542359021107
date: 2017-06-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.057622227332977574
date: 2017-06-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.055187929613086516
date: 2017-06-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06953498234310088
date: 2017-06-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07337405963393309
date: 2017-06-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07773614666062384
date: 2017-06-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0699664137194051
date: 2017-06-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0639853094277185
date: 2017-06-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07346243541645803
date: 2017-06-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06176849137584414
date: 2017-06-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04960391192144653
date: 2017-06-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.045344662481075465
date: 2017-06-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.045158531570046956
date: 2017-06-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05183697243312102
date: 2017-06-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0474581950368102
date: 2017-06-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04030781901405328
date: 2017-06-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01892648942195657
date: 2017-06-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0048775111980256525
date: 2017-06-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.023647243875174584
date: 2017-06-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.040309150059576776
date: 2017-06-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05813548340763297
date: 2017-07-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08847419453295097
date: 2017-07-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08381325057494042
date: 2017-07-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07530458607880137
date: 2017-07-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05797064516539735
